#{"t_start": 1644400076.201242, "env_id": "ShelfEnvironmentPositioningURSim-v0"}
r,l,t
222.458424,98,54286.242606
219.525104,68,54305.927373
24.106183,100,54321.850703
23.427856,81,54342.011981
26.512529,78,54358.809779
220.849403,75,54375.7252
226.799178,89,54392.530771
224.724981,82,54411.060358
217.40164,63,54427.631715
0,9,54439.247862
0,8,54441.9963
26.604912,82,54446.968321
22.407888,100,54465.523024
0,8,54483.238297
0,6,54485.565161
22.957773,100,54491.280163
224.369245,80,54512.029377
0,6,54526.252315
17.613546,100,54531.686372
0,7,54548.652711
27.385608,100,54554.609868
27.693579,87,54574.960086
0,11,54590.528737
23.751776,100,54597.466283
30.651242,100,54619.265437
16.222549,66,54639.493143
224.855534,77,54653.783357
0,6,54668.124181
0,8,54670.21367
218.841407,67,54675.12515
220.715944,70,54689.759078
18.887238,74,54705.295275
25.0167,100,54722.884612
0,7,54740.454163
29.418876,94,54745.879332
0,26,54763.071822
32.329973,83,54772.290075
0,29,54788.229938
30.845289,91,54796.484127
0,27,54813.174494
0,22,54819.62936
221.851228,71,54827.15809
26.314983,80,54843.084371
226.111688,81,54860.04022
22.301439,93,54878.027512
222.135668,72,54897.232672
29.8779,86,54913.224349
30.587493,94,54932.522528
41.518885,100,54953.705216
0,28,54972.002174
0,27,54978.88068
0,6,54984.883938
223.708418,81,54989.687462
0,27,55004.96832
0,26,55011.516054
225.169482,74,55019.977446
0,7,55033.604014
0,7,55035.993975
227.311408,86,55041.18569
222.319576,73,55059.002412
220.196569,72,55075.257884
0,29,55089.301108
0,27,55096.520126
0,7,55102.816239
226.515703,79,55107.65188
0,7,55121.863647
0,25,55124.611227
0,25,55131.215958
0,7,55136.815498
222.911891,77,55141.837909
0,28,55156.475547
20.166374,100,55166.492851
25.773393,76,55187.068846
21.907086,100,55204.724316
0,6,55222.054465
0,30,55224.873777
0,27,55232.123408
229.024062,82,55241.306598
0,12,55256.211992
11.055531,81,55262.077032
0,29,55276.796598
26.638338,99,55286.143682
0,33,55305.016168
23.720076,100,55315.309552
43.679181,100,55336.964489
223.679161,85,55357.702054
23.048635,100,55376.514462
23.209197,98,55398.212471
224.179646,81,55417.946172
0,7,55432.630862
225.681113,81,55437.397631
25.268976,78,55454.906099
224.274386,73,55471.590754
0,7,55484.637073
22.166251,100,55490.484174
0,7,55507.777606
0,6,55510.26189
219.79208,74,55514.956339
0,5,55528.58202
222.635583,75,55532.945742
0,32,55547.317751
0,8,55553.800218
221.259312,74,55558.667723
0,6,55572.018332
218.214835,61,55576.17309
226.754535,81,55590.323356
222.083205,70,55607.226022
0,7,55619.705952
18.895116,76,55624.53389
223.896882,79,55640.843798
22.972149,100,55658.873906
0,8,55676.187167
221.890219,75,55681.233212
226.19018,75,55697.566423
21.621876,100,55714.365302
226.586536,83,55734.817099
23.514578,100,55753.226778
0,27,55771.881202
0,7,55777.774315
0,19,55780.354073
0,20,55785.661388
224.54926,75,55792.980778
20.377007,100,55810.181556
221.585342,72,55830.279816
227.107844,82,55846.218066
227.486195,83,55863.327912
23.262935,100,55881.339544
222.056432,95,55902.632722
219.795046,69,55921.976394
27.390491,100,55938.278813
0,7,55956.010436
0,7,55958.191982
24.970715,90,55964.266834
0,7,55979.776008
0,31,55982.656065
23.073288,80,55991.620497
0,8,56261.749247
0,34,56265.34088
0,6,56272.489874
227.496749,84,56277.457635
216.256267,67,56294.784432
0,7,56307.331214
225.71609,82,56312.507346
25.078479,76,56330.220852
0,6,56343.781857
220.975111,72,56348.416767
222.333038,85,56364.539806
224.245601,83,56382.725659
0,5,56398.060871
0,27,56400.87074
0,7,56406.55665
0,34,56409.726716
0,100,56420.014816
220.113502,69,56440.231705
18.565425,73,56455.027167
0,30,56469.288705
0,100,56479.92005
221.22767,75,56499.630071
0,34,56514.24936
218.4188,71,56523.403086
25.316057,91,56539.311114
0,100,56559.164212
0,100,56581.268747
0,39,56601.355952
0,69,56611.867614
219.280506,82,56627.509472
0,35,56642.722547
0,100,56653.552732
221.818272,83,56674.565065
0,34,56690.389075
223.21465,76,56699.791193
8.74257,100,56717.000332
26.164566,87,56737.897604
0,33,56754.320277
225.534599,77,56763.475653
25.960809,84,56779.792009
219.090551,63,56797.266679
215.851092,69,56810.91087
16.648993,76,56826.023857
0,33,56841.068343
223.346767,84,56850.61036
0,6,56865.427319
21.24749,100,56871.132317
221.473348,70,56891.128428
218.388789,72,56906.598996
218.028315,81,56922.044951
221.102233,64,56938.501671
0,26,56951.412767
219.886154,73,56960.334252
217.209756,68,56976.041028
0,7,56988.564056
0,26,56991.690683
220.659518,71,57000.075402
219.283301,77,57015.883541
25.916528,100,57033.57128
0,8,57050.831039
0,26,57053.921066
226.491274,85,57062.875589
23.145352,100,57081.597827
25.649949,78,57101.923062
22.230286,99,57119.319882
225.392416,82,57139.947503
224.362418,79,57157.203689
32.226625,93,57175.110255
24.091092,100,57196.0667
0,7,57213.363486
223.153932,70,57218.042293
34.960787,100,57234.199493
0,8,57251.594599
0,5,57254.03669
218.077167,78,57258.794432
21.048907,74,57275.472338
227.822229,84,57292.152569
17.923834,90,57310.349855
226.296991,76,57329.113054
224.81946,74,57345.610369
23.705799,100,57362.18526
0,6,57380.289125
223.271337,81,57385.157671
23.990217,100,57403.579899
25.127247,100,57424.825374
19.195044,81,57445.539031
14.581123,85,57463.348587
224.183772,76,57481.547731
0,5,57495.630108
0,7,57497.548831
29.533675,95,57503.434249
224.864891,79,57522.819892
25.4581,100,57540.399138
219.895995,80,57560.923309
24.808356,100,57578.834185
226.984417,88,57599.444469
220.156981,72,57617.819942
26.822281,100,57634.773529
224.30418,75,57654.718272
223.213703,73,57671.293705
16.354794,87,57687.629574
220.905686,78,57705.606394
226.42745,80,57722.930474
25.716911,86,57740.17861
26.481938,100,57758.483155
0,7,57776.959892
0,6,57779.261799
227.876115,81,57784.00543
21.161179,100,57802.919181
0,7,57820.515029
225.869755,82,57825.476549
25.639081,100,57843.676475
26.441622,100,57864.924962
220.594702,70,57885.169424
0,5,57897.508577
23.477549,100,57902.91585
0,7,57920.739085
0,6,57922.885432
22.371319,100,57928.591722
222.410084,70,57948.439935
22.796394,100,57965.111063
23.822389,100,57986.722832
0,28,58004.903761
227.326597,76,58013.716924
226.775156,81,58030.078934
223.288567,97,58048.197061
15.130974,84,58068.13004
225.496791,92,58086.476689
28.069354,100,58106.716556
23.776243,100,58127.697494
222.162281,72,58147.830883
27.923135,100,58164.797515
24.312706,100,58185.749881
23.803063,77,58206.484334
222.030275,83,58224.814852
224.124713,78,58242.041164
27.886959,100,58259.848243
227.416405,80,58280.526651
0,1,58294.716424
16.6347,71,58298.534368
27.672202,100,58315.215696
226.48267,75,58335.935697
221.39653,65,58351.549012
25.754673,86,58366.294068
21.509132,79,58384.641958
223.396662,73,58400.992389
24.950353,100,58417.932341
0,6,58435.82063
0,7,58437.588673
226.684542,81,58442.965807
25.196898,100,58461.34014
222.165489,82,58482.359717
0,7,58497.370433
24.457539,81,58502.721963
27.810674,100,58520.893316
25.430376,85,58541.295391
0,7,58556.901161
23.318869,76,58561.940405
22.540167,100,58578.995619
23.462889,100,58599.987156
223.170575,75,58619.94514
219.985407,66,58635.498678
224.696821,82,58650.639849
24.886927,100,58668.685477
25.892948,100,58689.76069
26.633364,100,58711.457217
26.502783,100,58733.289624
0,7,58750.648429
24.589596,99,58756.260307
218.463582,71,58776.78214
23.740276,100,58793.335262
0,7,58811.635472
25.837518,100,58817.618621
25.354793,100,58838.557296
222.499852,73,58858.872378
23.254679,97,58875.744138
222.499975,88,58896.488907
0,8,58912.203647
27.07332,88,58917.617547
21.31515,85,58936.284805
21.704491,100,58955.082823
26.827139,100,58975.936577
0,8,58993.193836
27.417215,100,58999.450632
0,8,59017.171452
23.569201,100,59023.037891
224.158032,85,59043.465782
0,6,59058.64381
0,28,59061.355056
0,7,59066.969002
214.019486,77,59071.615078
22.055048,78,59087.899802
14.570641,81,59104.428276
0,7,59118.763823
20.334858,77,59123.783595
0,10,59138.835184
0,29,59142.323667
0,5,59148.133759
0,27,59150.953801
0,7,59157.154446
222.580143,76,59161.981175
0,5,59176.05806
23.088571,100,59181.694662
220.60827,66,59202.308565
218.63774,80,59216.800569
226.752082,88,59234.245819
221.797741,85,59252.860353
217.306089,83,59270.483928
30.823676,100,59289.122139
23.900664,100,59310.822348
28.425942,100,59330.854109
0,23,59349.201867
0,25,59354.842708
217.017701,64,59362.454487
213.784002,63,59376.563272
0,29,59388.915994
21.521579,88,59398.12563
0,26,59414.508817
217.747233,69,59422.633441
221.826917,70,59438.131082
22.168199,91,59453.446485
215.157255,70,59471.947436
0,35,59485.674485
27.230701,100,59496.33869
0,9,59513.716709
224.495849,84,59519.379506
219.452641,86,59537.633213
22.498677,100,59556.548346
24.275101,100,59577.137832
0,1,59594.949895
226.365336,81,59599.309571
0,6,59613.68538
227.638564,79,59618.840247
21.435268,100,59636.248752
221.898676,85,59657.374652
0,7,59672.453479
0,6,59674.740142
0,32,59677.63179
36.386707,100,59687.547984
218.477562,75,59958.234997
20.553686,100,59975.773233
0,28,59994.767334
216.896379,72,60003.332546
218.396896,76,60019.550671
21.730147,83,60036.831484
225.378906,87,60054.798514
20.496669,100,60074.412268
0,25,60093.485207
223.557898,80,60102.243881
221.013303,71,60119.236995
217.911742,84,60135.700689
6.506435,81,60153.220624
226.736679,86,60171.384118
0,7,60186.768993
0,6,60189.314318
0,57,60193.462157
0,47,60206.129624
0,7,60215.172428
0,26,60218.123117
0,27,60224.550475
0,15,60230.689003
0,8,60234.348283
0,27,60237.600772
213.942219,70,60245.953557
0,21,60259.472826
214.769321,81,60267.228978
225.55763,82,60285.057304
216.619693,80,60302.896194
221.769425,74,60321.156654
0,24,60335.316441
25.194655,79,60343.321408
0,7,60357.804399
227.802645,83,60363.213743
28.437666,89,60381.927681
218.629733,77,60400.498154
225.479736,76,60417.197099
217.637309,83,60434.667942
218.017215,75,60452.703306
222.63375,74,60468.934896
217.385011,78,60485.365902
220.942103,89,60502.938542
214.299431,73,60521.293612
20.81714,100,60539.025212
216.19552,75,60560.540836
0,24,60574.880413
0,25,60580.552936
221.604031,79,60588.994558
27.636532,89,60606.986863
217.184583,71,60625.195194
226.148844,91,60641.990663
219.627891,79,60661.318748
0,28,60676.770202
26.316481,91,60685.74612
227.409933,87,60705.185027
0,25,60721.807622
19.66272,100,60731.461153
0,31,60750.907601
0,8,60757.323815
228.412854,83,60762.892903
24.036863,100,60782.037464
221.612526,82,60802.971751
233.915823,94,60821.044409
220.542618,74,60840.251462
225.235503,79,60856.868951
0,7,60870.964285
0,6,60873.151202
224.279958,90,60879.063955
23.353348,88,60898.774624
219.475557,77,60918.308383
225.775946,86,60935.302079
218.105229,85,60954.087101
0,7,60969.426297
0,6,60971.800804
0,6,60973.960509
0,18,60976.622058
216.407469,77,60983.555815
0,11,60997.294905
0,7,61000.222444
18.025699,75,61004.966968
0,16,61018.972941
0,16,61023.097423
21.503051,100,61030.898335
216.715412,72,61051.128384
218.812357,75,61067.225612
0,7,61081.807705
13.588082,100,61087.882414
15.791364,100,61109.533133
0,7,61128.029937
27.463112,100,61134.241538
214.740219,74,61154.568957
0,19,61168.158052
0,7,61172.698049
23.771878,85,61178.015193
21.95133,100,61197.439935
0,7,61215.705562
23.300743,100,61221.694438
20.812923,100,61243.141068
22.980218,100,61264.542227
226.724378,93,61286.746197
224.37664,85,61307.17904
30.049562,92,61326.302208
0,7,61343.06431
29.766714,96,61349.357709
229.218547,94,61369.566969
23.466586,100,61390.132542
24.862662,100,61411.761226
220.66208,78,61432.743556
230.875672,96,61450.478862
27.165719,100,61471.637043
16.215786,78,61491.797848
225.825274,88,61509.032096
224.453686,80,61527.689129
0,8,61542.148297
23.117713,100,61548.339219
24.863428,100,61570.239017
218.586677,74,61590.875695
221.245212,86,61607.71923
23.284008,100,61627.190855
23.490158,100,61648.803644
0,8,61666.891267
26.292092,100,61673.29738
219.503586,74,61693.82444
220.993241,86,61710.730901
0,7,61726.201438
229.135852,90,61731.711509
11.363627,73,61750.550329
26.068373,100,61767.560184
226.262425,94,61788.666269
0,7,61805.82616
0,6,61808.093158
228.081684,88,61813.314143
24.647406,100,61832.758646
0,7,61850.423359
228.876592,91,61855.751043
20.766083,100,61875.521918
0,6,61893.138365
0,6,61895.213346
19.851124,100,61900.48667
21.626128,100,61922.110341
226.303396,94,61943.419357
217.455972,86,61962.760998
222.594775,87,61982.245419
0,8,61998.705075
0,6,62001.078318
22.246004,97,62006.864502
0,23,62025.003716
0,22,62031.039806
221.586791,88,62039.626054
229.498898,92,62059.387901
0,24,62076.854421
226.199037,90,62085.672047
0,6,62101.838205
220.757172,92,62107.126862
28.8879,98,62127.724271
0,21,62145.765475
0,7,62150.920217
23.679469,100,62157.160758
16.807467,100,62179.129428
219.19027,85,62199.93574
219.963961,97,62218.394161
0,7,62235.753361
0,26,62238.701936
0,7,62244.623308
0,22,62247.549886
0,7,62252.589266
13.134313,91,62258.311001
0,8,62274.69591
19.444927,100,62280.900721
27.733866,94,62301.402651
14.643936,95,62321.757967
15.736857,100,62341.680522
0,8,62359.297596
18.030818,100,62365.421353
15.687661,100,62386.85682
10.379277,90,62408.138975
217.722115,88,62427.693231
221.936665,95,62447.363885
222.977928,93,62467.239423
19.99007,100,62486.896184
220.301482,92,62507.860773
224.80197,86,62527.541933
0,33,62544.398267
0,12,62551.853063
18.38123,100,62558.851744
26.779838,87,62580.184731
20.511232,100,62599.561394
21.288289,100,62621.04363
0,13,62639.687882
227.544453,98,62646.629048
0,7,62664.276172
0,7,62666.530932
0,30,62669.770803
16.539325,100,62679.962527
218.785773,79,62700.432003
19.260237,100,62718.212038
0,36,62737.088571
0,6,62744.979376
23.393374,100,62750.681723
0,8,62770.056005
25.22146,96,62775.84463
16.812044,100,62796.84677
226.820029,99,62818.994535
27.989231,97,62840.463621
226.851733,94,62861.142964
0,8,62878.287307
0,8,62880.673275
223.93052,94,62886.583313
0,6,63158.840729
220.813976,85,63164.103394
17.098121,100,63182.949953
221.407158,84,63203.78762
8.275169,79,63220.834855
216.015089,78,63237.698557
219.779721,88,63255.134899
222.008928,79,63273.712631
0,7,63287.958989
0,23,63290.626444
216.042771,79,63298.846058
0,9,63313.072171
223.011484,83,63318.65886
0,6,63333.463679
21.91803,91,63339.098029
0,7,63355.543529
21.212231,86,63360.57072
0,21,63377.103028
221.3162,78,63384.631202
0,27,63399.405019
0,30,63406.384905
0,23,63413.646828
12.7721,71,63421.603958
29.693864,100,63438.351489
0,10,63456.499134
0,6,63459.187893
221.151708,83,63464.372725
0,26,63480.395831
228.079141,91,63489.24914
218.47822,77,63507.764935
0,31,63522.680483
223.485638,89,63532.363523
215.045468,72,63551.12351
0,25,63565.004936
0,6,63570.404597
18.976532,84,63575.362431
216.4567,86,63593.021309
220.351689,82,63611.621464
0,17,63627.123749
216.520786,73,63633.702692
0,16,63647.093872
225.689641,84,63654.00817
0,7,63668.905173
224.626554,83,63674.595947
0,6,63690.403923
0,5,63692.475268
218.357247,80,63697.250722
0,7,63711.052147
0,5,63713.362147
215.746155,73,63718.078282
222.379415,81,63734.271818
219.149859,80,63751.858022
0,11,63766.968311
0,6,63770.080142
0,7,63772.322793
219.094776,77,63777.290063
0,7,63791.492639
0,34,63794.696971
222.371322,81,63804.787129
223.786194,84,63822.410773
0,5,63837.901596
0,7,63839.54533
222.495576,82,63844.859627
222.840627,87,63863.960754
22.811266,84,63882.584338
219.945096,76,63900.075744
220.921338,79,63916.980332
0,7,63931.719292
0,84,63937.299718
0,10,63952.40353
0,12,63955.344264
221.428263,69,63960.98281
23.768697,84,63976.638159
0,6,63991.285204
18.897788,100,63997.269702
0,6,64014.591802
30.925461,92,64020.015762
222.908307,82,64039.712031
226.052665,94,64058.379375
16.966753,100,64079.166996
215.837208,73,64100.091776
0,42,64115.064962
215.403678,76,64126.348948
226.321214,87,64143.546805
0,8,64158.773774
217.561678,74,64164.185616
0,6,64177.905776
0,7,64179.986671
0,54,64184.053028
0,36,64196.044068
24.070469,88,64207.163852
28.915163,100,64227.27058
21.324856,82,64247.727428
0,6,64262.555184
0,45,64265.961009
224.747721,90,64278.408049
0,5,64550.611161
226.820577,92,64555.90125
0,7,64572.304072
219.958529,81,64577.344206
219.379313,82,64595.586048
0,11,64610.491853
0,6,64613.375406
25.88086,94,64618.846745
22.809432,80,64638.194632
223.590424,83,64655.608602
0,6,64670.76376
20.110306,81,64675.663253
0,7,64690.676943
5.950469,100,64696.582924
0,6,64714.869003
0,6,64716.59475
219.160175,82,64721.47626
0,8,64736.107572
222.223986,86,64741.574929
0,45,64758.791148
0,8,64767.116845
219.046705,79,64772.030444
0,5,64786.887848
226.639356,84,64791.846272
0,6,64806.899747
223.33221,86,64812.159186
0,6,64829.396967
217.468859,79,64834.288097
12.450815,70,64850.669576
0,100,64866.835121
0,52,64886.532203
11.759288,72,64899.151047
12.655091,76,64914.567613
23.568125,88,64931.565007
13.85154,75,64949.599713
16.031039,73,64965.567448
0,7,64978.824365
21.668753,81,64983.927712
220.010178,81,65001.378813
228.304374,90,65019.220688
222.020262,87,65038.888447
0,8,65310.680439
21.213323,86,65316.029042
0,8,65331.459789
0,100,65337.194211
14.328975,74,65357.414245
218.004884,82,65373.212668
0,6,65388.546107
220.077583,77,65393.416008
23.562706,89,65410.304726
29.635256,100,65429.863409
219.013436,87,65450.75861
0,11,65466.528274
226.134665,86,65472.43549
223.657382,81,65489.626464
0,100,65507.937286
214.53167,71,65527.188002
18.966395,76,65542.843752
0,7,65556.380008
11.218117,72,65561.005735
0,5,65574.146883
0,7,65576.040313
13.426767,74,65580.744956
0,7,65594.293333
0,7,65596.696597
12.533141,71,65601.297783
18.333276,75,65617.13508
25.625323,87,65634.401245
0,14,65650.178292
223.244495,88,65656.943822
0,7,65672.36881
16.980677,80,65677.584836
27.877689,91,65695.267114
0,8,65972.886616
0,6,65975.353888
0,7,65977.481461
0,6,65979.662193
18.163208,80,65984.414812
219.125148,74,66001.1768
218.925515,79,66016.993999
17.744589,77,66033.686495
222.133366,79,66050.328406
11.41949,68,66067.342024
225.32694,93,66083.184956
0,13,66099.361453
0,7,66102.806223
0,7,66104.944885
0,10,66107.328084
0,15,66110.56223
0,8,66114.462554
20.133488,85,66119.700357
0,8,66134.66188
38.682324,100,66140.911701
216.681692,74,66161.614617
25.311198,89,66177.870512
213.953179,73,66196.195825
0,6,66208.932364
0,7,66211.086512
0,6,66213.064855
0,7,66215.114143
0,6,66217.204331
0,8,66219.394107
22.183637,83,66224.656311
221.783021,80,66242.548587
19.07276,75,66259.542988
226.893399,98,66276.773812
0,7,66293.36093
19.839393,83,66298.449828
0,7,66314.171535
15.269551,76,66319.095661
220.752868,79,66336.050892
22.025648,92,66354.057664
0,7,66370.765455
11.958523,68,66375.306414
0,12,66387.908746
223.388857,86,66394.044457
0,5,66409.485852
17.125307,76,66413.837997
13.298273,64,66430.315701
0,5,66441.79483
0,7,66443.709813
0,10,66446.127845
224.666261,74,66451.831919
0,7,66465.397172
0,7,66467.708744
228.522732,91,66473.936104
0,6,66490.02055
0,7,66492.116187
0,10,66494.705718
0,12,66497.926782
35.996205,100,66504.908001
0,7,66522.400793
13.696058,77,66527.196973
0,7,66541.683843
0,7,66543.76326
224.617128,85,66549.061256
0,7,66564.252861
0,13,66566.466951
0,6,66569.711649
0,11,66572.007114
0,7,66574.650876
219.247207,70,66579.20377
0,7,66591.723804
13.016086,64,66596.127299
0,6,66607.921018
0,6,66610.010873
0,6,66612.173746
0,6,66614.141194
0,6,66616.130518
225.731165,83,66621.079865
0,8,66636.033111
0,6,66638.321014
0,8,66640.239465
15.313151,73,66644.812252
0,8,66658.054793
0,6,66660.342738
220.88242,74,66664.910171
0,8,66678.034869
0,8,66680.509835
217.505371,74,66685.776897
20.158876,75,66702.106446
0,1,66715.697107
18.606669,74,66719.29113
0,7,66732.5395
0,10,66734.975651
0,5,66737.901031
0,5,66739.699714
219.451944,76,66744.122256
0,6,66758.338825
0,7,66760.394069
36.59996,100,66766.44001
16.034016,77,66786.492633
223.918644,78,66802.949911
221.461175,79,66819.798832
229.980186,82,66837.339073
28.538483,86,66855.471756
31.320238,91,66874.720497
37.316275,100,66894.996614
20.504307,79,67171.336253
222.811507,76,67188.90625
0,7,67202.613827
222.723201,78,67207.391426
27.596881,84,67224.904477
225.175791,77,67242.136001
33.910738,93,67259.834403
0,7,67276.715971
0,5,67278.936967
219.513495,72,67283.288274
218.553815,70,67298.442845
0,7,67311.891099
219.588302,78,67316.483235
21.196296,74,67333.457035
217.151164,66,67349.223022
0,8,67361.947579
223.185628,77,67366.831275
0,7,67381.256652
0,7,67383.522942
0,8,67385.892431
227.291581,81,67391.191469
30.458147,86,67409.166795
0,7,67424.927125
226.074137,81,67430.0598
223.634719,74,67447.423306
0,7,67461.659906
224.500196,72,67466.428223
0,6,67480.223214
227.462955,86,67485.326863
226.535003,77,67503.970069
0,6,67518.168421
30.394784,84,67523.216953
0,6,67538.784245
0,6,67540.883064
0,5,67543.016903
223.542974,76,67547.363192
0,6,67561.452815
0,7,67563.410939
0,6,67565.685193
221.050178,70,67570.050128
0,7,67583.308854
0,8,67585.47122
223.755834,74,67590.651913
0,8,67603.877581
0,6,67606.339525
27.731323,84,67611.175514
0,8,67626.14749
0,7,67628.5963
223.09967,68,67633.522391
0,5,67646.036458
225.396848,78,67650.76738
229.28157,84,67668.302006
0,7,67683.878703
0,7,67686.124309
0,5,67688.142942
0,7,67689.93715
0,6,67692.089367
224.711285,79,67696.866325
21.291923,72,67714.31962
0,7,67727.904402
0,7,67730.007846
221.750562,74,67734.893977
0,6,67748.575265
0,7,67750.311344
0,7,67752.622936
219.834529,65,67757.191063
24.648563,83,67771.987112
221.571265,73,67789.829304
25.179471,84,67806.597883
27.646271,82,67824.846774
222.547241,72,67842.467774
0,5,67855.511313
0,7,67857.479059
0,7,67859.678313
21.752176,76,67864.465032
228.36971,81,67881.022092
227.162271,74,67898.293964
221.867064,66,67914.068259
230.140363,84,67929.385651
0,5,67944.940735
0,6,67946.871755
0,6,67948.890315
0,6,67950.95033
0,7,67952.907997
30.004137,82,67957.952689
0,7,67973.113515
33.92095,91,67978.854345
223.214427,75,67997.484837
28.420131,85,68014.457871
224.263348,75,68032.42786
17.531956,69,68048.775302
0,4,68061.26274
27.16966,75,68065.875448
25.695732,81,68082.543491
224.152053,73,68100.224255
226.065604,76,68116.419905
220.986869,69,68132.112164
222.202876,71,68147.07676
0,7,68160.461462
0,5,68162.444365
0,7,68164.252228
223.665522,74,68168.974311
0,7,68182.131251
219.668529,72,68186.72105
0,7,68200.27544
0,6,68202.412657
0,7,68204.346288
0,6,68206.59732
0,7,68208.684532
218.105639,65,68212.891769
29.121135,83,68228.631843
26.332556,80,68246.466022
25.788368,80,68263.521765
223.376041,77,68280.609555
31.156408,97,68298.43081
223.499846,76,68319.051441
0,8,68333.060389
20.562101,76,68338.023788
0,7,68352.567557
0,6,68354.843873
225.358005,81,68359.480822
0,6,68373.959888
23.328403,82,68378.641257
0,6,68393.67417
19.595338,72,68398.357893
227.606161,81,68415.1194
225.315333,81,68433.149911
222.581977,75,68450.696986
228.089897,82,68467.138118
217.755603,68,68484.985571
222.537856,74,68500.120136
227.963452,90,68767.995448
0,7,69009.783116
0,5,69011.995808
222.70583,82,69017.192668
221.006751,73,69034.058119
24.23022,77,69049.953083
224.186536,75,69065.976054
0,7,69079.51244
0,7,69081.800212
0,7,69083.951739
230.423992,83,69089.622256
36.360425,100,69108.901321
15.491364,66,69128.447219
216.37254,71,69143.084274
219.163989,70,69158.255293
0,7,69170.46098
20.715996,68,69175.187768
0,7,69187.524264
0,7,69189.704958
215.593023,74,69194.802402
224.880119,77,69210.985328
25.168336,73,69227.148254
0,5,69240.222664
0,6,69241.998018
0,7,69243.907656
225.75225,79,69248.935643
221.17355,69,69266.407938
219.360452,67,69281.015839
0,7,69293.587337
218.691069,69,69298.219244
20.280341,71,69313.294557
0,7,69326.454943
29.55188,81,69330.9546
223.435807,76,69348.058553
24.208885,83,69364.655395
40.210395,100,69383.667893
0,7,69401.156729
229.698056,81,69406.445642
0,7,69420.553786
0,7,69422.606178
0,7,69424.900017
229.063472,87,69429.83495
227.428928,80,69448.435844
0,7,69463.403139
0,6,69465.478135
0,5,69467.375304
0,7,69468.972872
21.463144,79,69473.87026
224.207049,78,69490.880409
224.911154,90,69508.215257
25.381132,85,69528.023805
0,6,69543.268545
34.009385,100,69548.801911
223.999498,75,69569.270021
224.271287,77,69586.340054
0,7,69599.85908
0,8,69602.080242
0,7,69604.225629
225.939841,83,69608.891466
221.454477,76,69626.42619
0,6,69639.781501
0,7,69641.756279
0,7,69644.070032
218.40606,75,69648.942211
0,7,69662.864707
226.525008,83,69667.841365
0,6,69682.517117
0,8,69684.499311
0,7,69687.191756
0,7,69689.493903
227.870625,86,69695.039057
0,6,69709.944266
26.993002,92,69715.235342
0,6,69731.539793
0,6,69733.607654
227.773004,84,69738.794055
24.023791,83,69757.025009
222.411843,81,69774.16451
226.229942,84,70047.377283
223.650454,70,70064.643604
0,6,70077.155837
25.662382,80,70081.957153
0,7,70095.774985
224.264696,76,70100.780866
219.608751,78,70117.674604
224.144072,77,70134.770829
22.589861,80,70406.714558
0,7,70421.255352
0,7,70423.575829
229.07629,85,70428.779275
224.329667,80,70446.657198
37.125968,100,70464.705132
228.455942,83,70485.374713
225.733663,81,70502.959089
31.363992,90,70520.388145
222.204909,81,70539.535833
218.179257,72,70556.8363
28.406673,86,70573.372966
222.732326,76,70591.342238
221.585506,72,70607.396638
19.369942,75,70628.40589
31.4012,86,70650.825707
28.5915,90,70677.443466
223.609583,79,70703.078046
228.681039,86,70725.483872
0,7,70746.539304
0,6,70749.520232
0,7,70752.419416
31.76631,86,70759.233373
24.526941,83,70783.331085
0,6,70798.087347
223.361442,81,70803.07073
222.275668,75,70820.136898
0,7,71089.880246
226.1243,78,71094.909473
18.5506,71,71111.82319
0,7,71125.290387
223.783373,83,71130.396734
0,7,71145.976845
0,7,71148.349194
0,6,71150.648758
25.875481,76,71155.511353
14.67833,65,71172.53403
0,5,71184.735737
28.929603,80,71189.404489
0,7,71203.769204
27.928407,85,71209.493824
0,7,71225.113675
0,7,71227.45015
32.090365,86,71232.919137
26.954827,84,71252.276619
0,7,71267.922641
25.595997,78,71273.483144
224.450101,76,71290.674674
27.62215,87,71307.868736
0,6,71323.502005
0,6,71325.564993
0,6,71327.751683
0,7,71329.839214
27.070077,86,71335.375554
27.233973,90,71354.671212
24.041756,77,71373.883174
0,7,71388.393229
0,7,71390.63691
31.962934,100,71397.408742
18.168347,74,71419.05287
0,7,71432.7932
28.021311,87,71438.478151
23.059506,78,71457.384234
0,8,71471.403741
0,6,71473.966401
23.849724,82,71478.951925
0,7,71493.99732
24.49106,84,71499.307947
0,6,71514.672973
0,7,71516.803929
19.223236,73,71521.916734
35.976381,98,71539.360664
0,6,71557.244776
29.434014,84,71562.414101
17.529353,70,71580.746848
0,5,71594.725024
0,11,71597.060937
27.054672,83,71603.305331
227.079653,81,71621.458116
27.852172,87,71639.754031
0,7,71655.744717
24.639551,77,71660.416168
0,7,71674.560801
21.460246,80,71679.656327
0,8,71694.629599
0,7,71696.969568
0,7,71698.916075
26.140692,85,71704.351737
227.650126,86,71723.294064
0,7,71739.238312
0,6,71741.4168
0,7,71743.637254
0,7,71745.766282
0,6,71747.968283
25.204449,80,71753.288234
28.926214,89,71771.375243
33.492457,90,71791.696672
223.816961,89,71812.418612
227.749288,80,71831.81708
224.581986,76,71850.010597
0,8,71864.43473
229.007896,81,71870.177083
0,8,71885.336318
0,7,71887.847423
24.00754,80,71893.013962
232.323037,88,71910.652662
0,7,71927.197448
